puzzle;turn;currtemperature;turntime;currgoalval;currsize;currratio;currcrossings;currlen
6;36;0.6073;0.0743;37.5807;26.9258;0.6593;57;46
6;37;0.6073;0.1023;37.5807;26.9258;0.6593;57;46
6;38;0.5982;0.1140;38.6400;26.9258;0.6662;58;47
6;39;0.5892;0.0950;40.9338;26.9258;0.6938;59;48
6;40;0.5804;0.1012;42.9103;26.9258;0.7034;61;49
6;41;0.5717;0.0860;44.2979;26.9258;0.7145;62;50
6;42;0.5631;0.0921;46.8897;26.9258;0.7214;65;51
6;43;0.5631;0.1436;46.8897;26.9258;0.7214;65;51
6;44;0.5546;0.1250;46.9178;27.4591;0.7003;67;52
6;45;0.5546;0.1247;46.9178;27.4591;0.7003;67;52
6;46;0.5546;0.1007;46.9178;27.4591;0.7003;67;52
6;47;0.5546;0.0922;46.9178;27.4591;0.7003;67;52
6;48;0.5546;0.1227;46.9178;27.4591;0.7003;67;52
6;49;0.5546;0.1214;46.9178;27.4591;0.7003;67;52
6;50;0.5546;0.1463;46.9178;27.4591;0.7003;67;52
6;51;0.5546;0.1055;46.9178;27.4591;0.7003;67;52
6;52;0.5546;0.1879;46.9178;27.4591;0.7003;67;52
7;1;1.0000;0.0102;2.4762;25.9230;0.1905;13;13
7;2;0.9850;0.0159;2.9583;25.9230;0.2113;14;14
7;3;0.9702;0.0153;3.5714;25.9230;0.2232;16;15
7;4;0.9557;0.0137;4.3125;25.9230;0.2396;18;16
7;5;0.9413;0.0196;5.0595;25.9230;0.2530;20;17
7;6;0.9272;0.0157;5.6250;25.9230;0.2679;21;18
7;7;0.9133;0.0164;6.2202;25.9230;0.2827;22;19
7;8;0.8996;0.0172;6.8110;25.9230;0.2961;23;20
7;9;0.8861;0.0204;7.5714;25.9230;0.3155;24;21
7;10;0.8728;0.0221;8.5119;25.9230;0.3274;26;22
7;11;0.8597;0.0225;9.2812;25.9230;0.3438;27;23
7;12;0.8468;0.0367;10.3571;25.9230;0.3571;29;24
7;13;0.8341;0.0290;11.3393;25.9230;0.3780;30;25
7;14;0.8216;0.0316;12.6399;25.9230;0.4077;31;26
7;15;0.8093;0.0381;13.7143;25.9230;0.4286;32;27
7;16;0.7972;0.0480;14.5848;25.9230;0.4420;33;28
7;17;0.7852;0.0308;16.2500;25.9230;0.4643;35;29
7;18;0.7734;0.0455;17.8393;25.9230;0.4821;37;30
7;19;0.7618;0.0442;19.2098;25.9230;0.4926;39;31
7;20;0.7504;0.0416;20.5610;25.9230;0.5015;41;32
7;21;0.7391;0.0388;21.5625;25.9230;0.5134;42;33
7;22;0.7280;0.0622;22.6518;25.9230;0.5268;43;34
7;23;0.7171;0.0529;23.6369;25.9230;0.5372;44;35
7;24;0.7064;0.0499;24.6429;25.9230;0.5476;45;36
7;25;0.6958;0.0448;25.6696;25.9230;0.5580;46;37
7;26;0.6853;0.0516;27.2857;25.9230;0.5685;48;38
7;27;0.6751;0.0628;28.7946;25.9230;0.5759;50;39
7;28;0.6649;0.0503;29.9777;25.9230;0.5878;51;40
7;29;0.6550;0.0554;31.6265;25.9230;0.5967;53;41
7;30;0.6451;0.0615;32.7054;25.9230;0.6057;54;42
7;31;0.6355;0.0494;34.5833;25.9230;0.6176;56;43
7;32;0.6259;0.0580;35.9643;25.9230;0.6310;57;44
7;33;0.6259;0.0543;35.9643;25.9230;0.6310;57;44
7;34;0.6165;0.1232;37.6652;25.9230;0.6384;59;45
7;35;0.6073;0.0708;39.1071;25.9230;0.6518;60;46
7;36;0.6073;0.0726;39.1071;25.9230;0.6518;60;46
7;37;0.6073;0.0768;39.1071;25.9230;0.6518;60;46
7;38;0.5982;0.0778;40.6667;25.9230;0.6667;61;47
7;39;0.5982;0.0705;40.6667;25.9230;0.6667;61;47
7;40;0.5892;0.0749;41.8869;25.9230;0.6756;62;48
7;41;0.5892;0.0816;41.8869;25.9230;0.6756;62;48
7;42;0.5804;0.0651;43.1250;25.9230;0.6845;63;49
7;43;0.5804;0.0767;43.1250;25.9230;0.6845;63;49
7;44;0.5804;0.0840;43.1250;25.9230;0.6845;63;49
7;45;0.5717;0.0526;44.8810;25.9230;0.6905;65;50
7;46;0.5631;0.0836;45.7679;25.9230;0.6935;66;51
7;47;0.5631;0.0717;45.7679;25.9230;0.6935;66;51
7;48;0.5546;0.0494;48.3616;25.9230;0.7009;69;52
7;49;0.5546;0.1031;48.3616;25.9230;0.7009;69;52
7;50;0.5546;0.0661;48.3616;25.9230;0.7009;69;52
7;51;0.5546;0.0853;48.3616;25.9230;0.7009;69;52
7;52;0.5546;0.0764;48.3616;25.9230;0.7009;69;52
7;53;0.5546;0.0854;48.3616;25.9230;0.7009;69;52
7;54;0.5546;0.1056;48.3616;25.9230;0.7009;69;52
7;55;0.5546;0.1228;48.3616;25.9230;0.7009;69;52
7;56;0.5463;0.0747;50.6086;25.9230;0.7128;71;53
7;57;0.5463;0.1051;50.6086;25.9230;0.7128;71;53
7;58;0.5463;0.1016;50.6086;25.9230;0.7128;71;53
7;59;0.5463;0.0677;50.6086;25.9230;0.7128;71;53
7;60;0.5463;0.0984;50.6086;25.9230;0.7128;71;53
7;61;0.5463;0.0925;50.6086;25.9230;0.7128;71;53
7;62;0.5463;0.0764;50.6086;25.9230;0.7128;71;53
7;63;0.5463;0.1513;50.6086;25.9230;0.7128;71;53
7;64;0.5381;0.0943;50.6595;26.3818;0.6940;73;54
7;65;0.5381;0.0774;50.6595;26.3818;0.6940;73;54
7;66;0.5381;0.0762;50.6595;26.3818;0.6940;73;54
7;67;0.5381;0.0901;50.6595;26.3818;0.6940;73;54
7;68;0.5381;0.1003;50.6595;26.3818;0.6940;73;54
7;69;0.5381;0.1023;50.6595;26.3818;0.6940;73;54
7;70;0.5381;0.1032;50.6595;26.3818;0.6940;73;54
7;71;0.5381;0.0630;50.6595;26.3818;0.6940;73;54
7;72;0.5381;0.0766;50.6595;26.3818;0.6940;73;54
8;1;1.0000;0.0119;2.6786;25.9230;0.2232;12;13
8;2;0.9850;0.0145;3.1339;25.9230;0.2411;13;14
8;3;0.9702;0.0201;3.7500;25.9230;0.2500;15;15
8;4;0.9557;0.0212;4.5283;25.9230;0.2664;17;16
8;5;0.9413;0.0175;5.5982;25.9230;0.2946;19;17
8;6;0.9272;0.0156;6.3438;25.9230;0.3021;21;18
8;7;0.9133;0.0159;7.1696;25.9230;0.3259;22;19
8;8;0.8996;0.0178;8.2500;25.9230;0.3438;24;20
8;9;0.8861;0.0173;8.2500;25.9230;0.3438;24;20
8;10;0.8728;0.0249;9.6339;25.9230;0.3705;26;21
8;11;0.8597;0.0235;10.6473;25.9230;0.3943;27;22
8;12;0.8468;0.0450;11.4167;25.9230;0.4077;28;23
8;13;0.8341;0.0375;12.8125;25.9230;0.4271;30;24
8;14;0.8216;0.0323;13.6086;25.9230;0.4390;31;25
8;15;0.8093;0.0422;14.9048;25.9230;0.4658;32;26
8;16;0.7972;0.0378;16.3423;25.9230;0.4807;34;27
8;17;0.7852;0.0356;17.8929;25.9230;0.4970;36;28
8;18;0.7734;0.0580;18.7202;25.9230;0.5060;37;29
8;19;0.7618;0.0506;19.9643;25.9230;0.5119;39;30
8;20;0.7618;0.0592;19.9643;25.9230;0.5119;39;30
8;21;0.7504;0.0422;21.5372;25.9230;0.5253;41;31
8;22;0.7391;0.0451;22.9717;25.9230;0.5342;43;32
8;23;0.7391;0.0612;22.9717;25.9230;0.5342;43;32
8;24;0.7391;0.0716;22.9717;25.9230;0.5342;43;32
8;25;0.7280;0.0547;24.0298;25.9230;0.5461;44;33
8;26;0.7171;0.0607;26.0878;25.9230;0.5551;47;34
8;27;0.7171;0.0467;26.0878;25.9230;0.5551;47;34
8;28;0.7064;0.0724;27.5625;25.9230;0.5625;49;35
8;29;0.7064;0.0590;27.5625;25.9230;0.5625;49;35
8;30;0.6958;0.0620;29.2188;25.9230;0.5729;51;36
8;31;0.6958;0.0976;29.2188;25.9230;0.5729;51;36
8;32;0.6853;0.0692;30.2560;25.9230;0.5818;52;37
8;33;0.6853;0.0521;30.2560;25.9230;0.5818;52;37
8;34;0.6751;0.0537;32.1652;25.9230;0.5848;55;38
8;35;0.6751;0.0564;32.1652;25.9230;0.5848;55;38
8;36;0.6649;0.0995;33.2500;25.9230;0.5938;56;39
8;37;0.6649;0.0770;33.2500;25.9230;0.5938;56;39
8;38;0.6550;0.0599;34.3527;25.9230;0.6027;57;40
8;39;0.6451;0.0523;36.0848;25.9230;0.6116;59;41
8;40;0.6451;0.0477;36.0848;25.9230;0.6116;59;41
8;41;0.6355;0.0558;38.1250;25.9230;0.6250;61;42
8;42;0.6355;0.0663;38.1250;25.9230;0.6250;61;42
8;43;0.6355;0.0796;38.1250;25.9230;0.6250;61;42
8;44;0.6259;0.0786;39.3958;25.9230;0.6354;62;43
8;45;0.6259;0.1109;39.3958;25.9230;0.6354;62;43
8;46;0.6165;0.0780;41.0476;25.9230;0.6414;64;44
8;47;0.6073;0.0793;42.4628;25.9230;0.6533;65;45
8;48;0.6073;0.0711;42.4628;25.9230;0.6533;65;45
8;49;0.6073;0.0769;42.4628;25.9230;0.6533;65;45
8;50;0.6073;0.0906;42.4628;25.9230;0.6533;65;45
8;51;0.6073;0.0551;42.4628;25.9230;0.6533;65;45
8;52;0.6073;0.0890;42.4628;25.9230;0.6533;65;45
8;53;0.6073;0.0836;42.4628;25.9230;0.6533;65;45
8;54;0.6073;0.1017;42.4628;25.9230;0.6533;65;45
8;55;0.6073;0.0678;42.4628;25.9230;0.6533;65;45
9;1;1.0000;0.0176;4.1988;22.2036;0.2799;15;13
9;2;0.9850;0.0175;5.2211;22.2036;0.2901;18;14
9;3;0.9702;0.0180;6.1663;22.2036;0.3083;20;15
9;4;0.9557;0.0198;6.9432;22.2036;0.3306;21;16
9;5;0.9413;0.0165;7.8844;22.2036;0.3428;23;17
9;6;0.9272;0.0176;9.0264;22.2036;0.3611;25;18
9;7;0.9133;0.0193;10.1318;22.2036;0.3753;27;19
9;8;0.8996;0.0245;11.5294;22.2036;0.3976;29;20
9;9;0.8861;0.0244;12.8905;22.2036;0.4158;31;21
9;10;0.8728;0.0301;14.2576;22.2036;0.4320;33;22
9;11;0.8597;0.0385;15.5172;22.2036;0.4564;34;23
9;12;0.8468;0.0362;17.0872;22.2036;0.4746;36;24
9;13;0.8341;0.0600;18.7302;22.2036;0.4929;38;25
9;14;0.8216;0.0443;19.9351;22.2036;0.5112;39;26
9;15;0.8093;0.0491;21.0953;22.2036;0.5274;40;27
9;16;0.7972;0.0358;22.6613;22.2036;0.5396;42;28
9;17;0.7852;0.0393;24.0730;22.2036;0.5598;43;29
9;18;0.7734;0.0440;25.8316;22.2036;0.5740;45;30
9;19;0.7734;0.0669;25.8316;22.2036;0.5740;45;30
9;20;0.7618;0.0426;27.4564;22.2036;0.5842;47;31
9;21;0.7504;0.0704;29.0223;22.2036;0.5923;49;32
9;22;0.7391;0.0705;30.2231;22.2036;0.6045;50;33
9;23;0.7280;0.0512;31.6552;22.2036;0.6207;51;34
9;24;0.7280;0.0492;31.6552;22.2036;0.6207;51;34
9;25;0.7171;0.0465;31.7098;22.5832;0.6098;52;35
9;26;0.7064;0.0456;33.2549;22.5832;0.6275;53;36
9;27;0.6958;0.0922;34.5176;22.5832;0.6392;54;37
9;28;0.6853;0.0630;35.6961;22.5832;0.6490;55;38
9;29;0.6853;0.0703;35.6961;22.5832;0.6490;55;38
9;30;0.6751;0.0484;36.7843;22.5832;0.6569;56;39
9;31;0.6649;0.0750;38.0000;22.5832;0.6667;57;40
9;32;0.6550;0.0650;39.0078;22.5832;0.6725;58;41
9;33;0.6451;0.0879;39.1841;22.9565;0.6641;59;42
9;34;0.6355;0.1130;40.0759;22.9565;0.6679;60;43
9;35;0.6259;0.0867;41.8824;22.9565;0.6755;62;44
9;36;0.6165;0.1147;43.1556;22.9565;0.6850;63;45
9;37;0.6165;0.1164;43.1556;22.9565;0.6850;63;45
9;38;0.6073;0.0961;44.8956;22.9565;0.6907;65;46
9;39;0.6073;0.1027;44.8956;22.9565;0.6907;65;46
9;40;0.6073;0.0928;44.8956;22.9565;0.6907;65;46
9;41;0.6073;0.1365;44.8956;22.9565;0.6907;65;46
9;42;0.6073;0.0857;44.8956;22.9565;0.6907;65;46
9;43;0.6073;0.0779;44.8956;22.9565;0.6907;65;46
9;44;0.6073;0.1022;44.8956;22.9565;0.6907;65;46
9;45;0.6073;0.0909;44.8956;22.9565;0.6907;65;46
9;46;0.6073;0.0951;44.8956;22.9565;0.6907;65;46
9;47;0.5982;0.1041;46.0873;22.9565;0.6983;66;47
9;48;0.5982;0.0870;46.0873;22.9565;0.6983;66;47
9;49;0.5982;0.1080;46.0873;22.9565;0.6983;66;47
9;50;0.5982;0.0813;46.0873;22.9565;0.6983;66;47
9;51;0.5892;0.0807;47.4213;22.9565;0.7078;67;48
9;52;0.5892;0.0866;47.4213;22.9565;0.7078;67;48
9;53;0.5892;0.0997;47.4213;22.9565;0.7078;67;48
9;54;0.5892;0.1071;47.4213;22.9565;0.7078;67;48
9;55;0.5892;0.1061;47.4213;22.9565;0.7078;67;48
9;56;0.5892;0.0960;47.4213;22.9565;0.7078;67;48
9;57;0.5892;0.0804;47.4213;22.9565;0.7078;67;48
9;58;0.5892;0.1559;47.4213;22.9565;0.7078;67;48
9;59;0.5804;0.0943;48.9032;22.9565;0.7192;68;49
9;60;0.5804;0.0698;48.9032;22.9565;0.7192;68;49
9;61;0.5804;0.0733;48.9032;22.9565;0.7192;68;49
9;62;0.5804;0.0787;48.9032;22.9565;0.7192;68;49
9;63;0.5804;0.0716;48.9032;22.9565;0.7192;68;49
9;64;0.5804;0.0746;48.9032;22.9565;0.7192;68;49
9;65;0.5804;0.0972;48.9032;22.9565;0.7192;68;49
9;66;0.5804;0.0877;48.9032;22.9565;0.7192;68;49
9;67;0.5804;0.0646;48.9032;22.9565;0.7192;68;49
10;1;1.0000;0.0124;3.3704;24.3721;0.2407;14;13
10;2;0.9850;0.0141;4.0943;24.3721;0.2559;16;14
10;3;0.9702;0.0189;4.8182;24.3721;0.2677;18;15
10;4;0.9557;0.0153;5.5892;24.3721;0.2795;20;16
10;5;0.9413;0.0186;6.5556;24.3721;0.2980;22;17
10;6;0.9272;0.0206;7.5152;24.3721;0.3131;24;18
10;7;0.9133;0.0173;8.4040;24.3721;0.3232;26;19
10;8;0.8996;0.0195;9.7155;24.3721;0.3350;29;20
10;9;0.8861;0.0183;11.3771;24.3721;0.3670;31;21
10;10;0.8728;0.0221;12.4444;24.3721;0.3889;32;22
10;11;0.8597;0.0282;13.3939;24.3721;0.3939;34;23
10;12;0.8468;0.0256;14.7306;24.3721;0.4209;35;24
10;13;0.8341;0.0294;15.9394;24.3721;0.4428;36;25
10;14;0.8216;0.0380;17.0051;24.3721;0.4596;37;26
10;15;0.8093;0.0311;18.4242;24.3721;0.4848;38;27
10;16;0.7972;0.0274;19.9327;24.3721;0.4983;40;28
10;17;0.7852;0.0460;22.5926;24.3721;0.5135;44;29
10;18;0.7734;0.0476;24.1616;24.3721;0.5253;46;30
10;19;0.7618;0.0783;25.6162;24.3721;0.5337;48;31
10;20;0.7504;0.0631;26.8923;24.3721;0.5488;49;32
10;21;0.7391;0.0516;28.7626;24.3721;0.5640;51;33
10;22;0.7280;0.0512;30.1145;24.3721;0.5791;52;34
10;23;0.7171;0.0670;32.2222;24.3721;0.5859;55;35
10;24;0.7064;0.0588;33.5623;24.3721;0.5993;56;36
10;25;0.6958;0.0426;33.5623;24.3721;0.5993;56;36
10;26;0.6958;0.0830;33.5623;24.3721;0.5993;56;36
10;27;0.6958;0.0587;33.5623;24.3721;0.5993;56;36
10;28;0.6853;0.0761;34.7374;24.3721;0.6094;57;37
10;29;0.6751;0.0524;36.4529;24.3721;0.6178;59;38
10;30;0.6649;0.0607;37.8788;24.3721;0.6313;60;39
10;31;0.6649;0.0560;37.8788;24.3721;0.6313;60;39
10;32;0.6550;0.0848;38.8182;24.3721;0.6364;61;40
10;33;0.6451;0.0525;40.3939;24.3721;0.6515;62;41
10;34;0.6355;0.0936;42.1279;24.3721;0.6582;64;42
10;35;0.6355;0.0882;42.1279;24.3721;0.6582;64;42
10;36;0.6355;0.0537;42.1279;24.3721;0.6582;64;42
10;37;0.6355;0.0659;42.1279;24.3721;0.6582;64;42
10;38;0.6355;0.0717;42.1279;24.3721;0.6582;64;42
10;39;0.6355;0.0556;42.1279;24.3721;0.6582;64;42
10;40;0.6355;0.0488;42.1279;24.3721;0.6582;64;42
10;41;0.6355;0.1108;42.1279;24.3721;0.6582;64;42
10;42;0.6259;0.0911;44.4411;24.3721;0.6633;67;43
10;43;0.6259;0.0758;44.4411;24.3721;0.6633;67;43
10;44;0.6259;0.1114;44.4411;24.3721;0.6633;67;43
10;45;0.6259;0.1006;44.4411;24.3721;0.6633;67;43
10;46;0.6259;0.1269;44.4411;24.3721;0.6633;67;43
10;47;0.6165;0.0702;46.5808;24.3721;0.6751;69;44
10;48;0.6165;0.0472;46.5808;24.3721;0.6751;69;44
10;49;0.6165;0.0629;46.5808;24.3721;0.6751;69;44
10;50;0.6165;0.0682;46.5808;24.3721;0.6751;69;44
10;51;0.6165;0.0489;46.5808;24.3721;0.6751;69;44
10;52;0.6165;0.0740;46.5808;24.3721;0.6751;69;44
10;53;0.6165;0.0771;46.5808;24.3721;0.6751;69;44
10;54;0.6165;0.0630;46.5808;24.3721;0.6751;69;44
10;55;0.6165;0.0959;46.5808;24.3721;0.6751;69;44
11;1;1.0000;0.0127;2.5803;25.6905;0.1985;13;13
11;2;0.9850;0.0122;3.1818;25.6905;0.2121;15;14
11;3;0.9702;0.0154;4.0697;25.6905;0.2394;17;15
11;4;0.9557;0.0157;4.6909;25.6905;0.2606;18;16
11;5;0.9413;0.0180;5.6061;25.6905;0.2803;20;17
11;6;0.9272;0.0166;6.3667;25.6905;0.2894;22;18
11;7;0.9133;0.0229;7.0394;25.6905;0.3061;23;19
11;8;0.8996;0.0229;7.8545;25.6905;0.3273;24;20
11;9;0.8861;0.0281;8.7061;25.6905;0.3348;26;21
11;10;0.8728;0.0346;9.8000;25.6905;0.3500;28;22
11;11;0.8597;0.0263;11.2045;25.6905;0.3864;29;23
11;12;0.8468;0.0297;12.0455;25.6905;0.4015;30;24
11;13;0.8341;0.0349;12.9636;25.6905;0.4182;31;25
11;14;0.8216;0.0396;13.9636;25.6905;0.4364;32;26
11;15;0.8093;0.0261;15.0000;25.6905;0.4545;33;27
11;16;0.7972;0.0263;16.0212;25.6905;0.4712;34;28
11;17;0.7852;0.0556;17.6294;26.0768;0.4897;36;29
11;18;0.7852;0.0410;17.6294;26.0768;0.4897;36;29
11;19;0.7852;0.0396;17.6294;26.0768;0.4897;36;29
11;20;0.7852;0.0427;17.6294;26.0768;0.4897;36;29
11;21;0.7852;0.0472;17.6294;26.0768;0.4897;36;29
11;22;0.7852;0.0472;17.6294;26.0768;0.4897;36;29
11;23;0.7852;0.0554;17.6294;26.0768;0.4897;36;29
11;24;0.7852;0.0292;17.6294;26.0768;0.4897;36;29
11;25;0.7852;0.0400;17.6294;26.0768;0.4897;36;29
12;1;1.0000;0.0115;2.6276;24.0832;0.2190;12;13
12;2;0.9850;0.0128;3.0707;24.0832;0.2362;13;14
12;3;0.9702;0.0146;3.7500;24.0832;0.2500;15;15
12;4;0.9557;0.0148;4.4138;24.0832;0.2759;16;16
12;5;0.9413;0.0129;5.1207;24.0832;0.2845;18;17
12;6;0.9272;0.0184;5.7655;24.0832;0.3034;19;18
12;7;0.9133;0.0159;6.5517;24.0832;0.3276;20;19
12;8;0.8996;0.0158;7.8517;24.0832;0.3569;22;20
12;9;0.8861;0.0186;8.8828;24.0832;0.3862;23;21
12;10;0.8728;0.0238;9.6000;24.0832;0.4000;24;22
12;11;0.8597;0.0451;10.3879;24.0832;0.4155;25;23
12;12;0.8468;0.0261;11.2517;24.0832;0.4328;26;24
12;13;0.8341;0.0269;12.2431;24.0832;0.4534;27;25
12;14;0.8216;0.0374;13.4000;24.0832;0.4621;29;26
12;15;0.8093;0.0387;14.6983;24.0832;0.4741;31;27
12;16;0.7972;0.0332;15.9310;24.0832;0.4828;33;28
12;17;0.7852;0.0460;16.7069;24.0832;0.4914;34;29
12;18;0.7734;0.0406;18.0000;24.0832;0.5000;36;30
12;19;0.7618;0.0628;18.9466;24.0832;0.5121;37;31
12;20;0.7504;0.0469;20.1138;24.0832;0.5293;38;32
12;21;0.7391;0.0739;21.0466;24.0832;0.5397;39;33
12;22;0.7280;0.0538;22.5500;24.0832;0.5500;41;34
12;23;0.7171;0.0738;23.6069;24.0832;0.5621;42;35
12;24;0.7064;0.0549;24.8362;24.0832;0.5776;43;36
12;25;0.6958;0.0825;25.8690;24.0832;0.5879;44;37
12;26;0.6853;0.0494;26.9224;24.0832;0.5983;45;38
12;27;0.6751;0.0839;28.0759;24.0832;0.6103;46;39
12;28;0.6649;0.0755;29.2534;24.0832;0.6224;47;40
12;29;0.6550;0.0582;30.5379;24.0832;0.6362;48;41
12;30;0.6550;0.0912;30.5379;24.0832;0.6362;48;41
12;31;0.6550;0.0657;30.5379;24.0832;0.6362;48;41
12;32;0.6451;0.0533;31.5121;24.0832;0.6431;49;42
12;33;0.6451;0.0850;31.5121;24.0832;0.6431;49;42
12;34;0.6451;0.0550;31.5121;24.0832;0.6431;49;42
12;35;0.6355;0.0545;33.8000;24.0832;0.6500;52;43
12;36;0.6355;0.0666;33.8000;24.0832;0.6500;52;43
12;37;0.6355;0.0635;33.8000;24.0832;0.6500;52;43
12;38;0.6259;0.0662;34.9983;24.0832;0.6603;53;44
12;39;0.6259;0.0800;34.9983;24.0832;0.6603;53;44
12;40;0.6165;0.0874;36.7931;24.0832;0.6690;55;45
12;41;0.6073;0.0635;37.4286;24.6779;0.6453;58;46
12;42;0.5982;0.0675;39.3333;24.6779;0.6667;59;47
12;43;0.5892;0.0839;40.8670;24.6779;0.6700;61;48
12;44;0.5804;0.0779;42.0460;24.6779;0.6782;62;49
12;45;0.5804;0.0732;42.0460;24.6779;0.6782;62;49
12;46;0.5717;0.1274;44.2939;24.6779;0.6814;65;50
12;47;0.5631;0.0686;45.8424;24.6779;0.6946;66;51
12;48;0.5631;0.0715;45.8424;24.6779;0.6946;66;51
12;49;0.5631;0.1006;45.8424;24.6779;0.6946;66;51
12;50;0.5631;0.0699;45.8424;24.6779;0.6946;66;51
12;51;0.5631;0.0665;45.8424;24.6779;0.6946;66;51
12;52;0.5631;0.0596;45.8424;24.6779;0.6946;66;51
12;53;0.5631;0.0917;45.8424;24.6779;0.6946;66;51
12;54;0.5546;0.1034;47.0870;24.6779;0.7028;67;52
12;55;0.5546;0.0687;47.0870;24.6779;0.7028;67;52
12;56;0.5463;0.0647;47.2048;25.0998;0.6841;69;53
12;57;0.5463;0.1216;47.2048;25.0998;0.6841;69;53
12;58;0.5381;0.0933;48.3333;25.0998;0.6905;70;54
12;59;0.5301;0.0721;49.5873;25.0998;0.6984;71;55
12;60;0.5301;0.0731;49.5873;25.0998;0.6984;71;55
12;61;0.5301;0.0759;49.5873;25.0998;0.6984;71;55
12;62;0.5301;0.1017;49.5873;25.0998;0.6984;71;55
12;63;0.5301;0.0831;49.5873;25.0998;0.6984;71;55
12;64;0.5301;0.0777;49.5873;25.0998;0.6984;71;55
12;65;0.5301;0.0637;49.5873;25.0998;0.6984;71;55
12;66;0.5221;0.0720;51.6794;25.0998;0.7079;73;56
12;67;0.5221;0.1146;51.6794;25.0998;0.7079;73;56
12;68;0.5221;0.0741;51.6794;25.0998;0.7079;73;56
12;69;0.5143;0.0852;53.4524;25.0998;0.7127;75;57
12;70;0.5066;0.0919;53.6989;25.5147;0.6974;77;58
12;71;0.5066;0.0886;53.6989;25.5147;0.6974;77;58
12;72;0.4990;0.0746;54.9954;25.5147;0.7051;78;59
12;73;0.4915;0.0841;56.6713;25.5147;0.7174;79;60
12;74;0.4915;0.0622;56.6713;25.5147;0.7174;79;60
12;75;0.4915;0.0875;56.6713;25.5147;0.7174;79;60
12;76;0.4915;0.0794;56.6713;25.5147;0.7174;79;60
12;77;0.4841;0.1007;57.3750;25.9230;0.7083;81;61
12;78;0.4768;0.1075;59.4256;25.9230;0.7247;82;62
12;79;0.4697;0.0715;60.6443;25.9230;0.7307;83;63
12;80;0.4697;0.0688;60.6443;25.9230;0.7307;83;63
12;81;0.4697;0.0680;60.6443;25.9230;0.7307;83;63
12;82;0.4697;0.1025;60.6443;25.9230;0.7307;83;63
12;83;0.4697;0.0798;60.6443;25.9230;0.7307;83;63
12;84;0.4697;0.0989;60.6443;25.9230;0.7307;83;63
12;85;0.4697;0.0825;60.6443;25.9230;0.7307;83;63
12;86;0.4697;0.1016;60.6443;25.9230;0.7307;83;63
12;87;0.4626;0.0801;62.8646;25.9230;0.7396;85;64
12;88;0.4626;0.1033;62.8646;25.9230;0.7396;85;64
12;89;0.4626;0.0599;62.8646;25.9230;0.7396;85;64
12;90;0.4626;0.1066;62.8646;25.9230;0.7396;85;64
12;91;0.4626;0.0782;62.8646;25.9230;0.7396;85;64
12;92;0.4626;0.0744;62.8646;25.9230;0.7396;85;64
12;93;0.4626;0.1266;62.8646;25.9230;0.7396;85;64
12;94;0.4626;0.0914;62.8646;25.9230;0.7396;85;64
12;95;0.4626;0.0907;62.8646;25.9230;0.7396;85;64
13;1;1.0000;0.0126;3.1613;25.5147;0.2258;14;13
13;2;0.9850;0.0133;3.8479;25.5147;0.2565;15;14
13;3;0.9702;0.0134;4.4485;25.5147;0.2780;16;15
13;4;0.9557;0.0176;5.1982;25.5147;0.2888;18;16
13;5;0.9413;0.0208;6.1444;25.5147;0.3072;20;17
13;6;0.9272;0.0182;7.0323;25.5147;0.3349;21;18
13;7;0.9133;0.0204;7.8786;25.5147;0.3425;23;19
13;8;0.8996;0.0230;8.8710;25.5147;0.3548;25;20
13;9;0.8861;0.0209;9.7880;25.5147;0.3625;27;21
13;10;0.8728;0.0255;11.0031;25.5147;0.3794;29;22
13;11;0.8597;0.0376;11.7972;25.5147;0.3932;30;23
13;12;0.8468;0.0368;12.6190;25.5147;0.4071;31;24
13;13;0.8341;0.0282;13.6651;25.5147;0.4270;32;25
13;14;0.8216;0.0305;14.8018;25.5147;0.4485;33;26
13;15;0.8093;0.0338;16.5591;25.5147;0.4731;35;27
13;16;0.7972;0.0399;17.7896;25.5147;0.4808;37;28
13;17;0.7852;0.0339;18.9908;25.5147;0.4869;39;29
13;18;0.7734;0.0353;20.4685;25.5147;0.4992;41;30
13;19;0.7618;0.0482;22.1275;25.5147;0.5146;43;31
13;20;0.7504;0.0626;23.3856;25.5147;0.5315;44;32
13;21;0.7391;0.0390;24.9432;25.5147;0.5422;46;33
13;22;0.7280;0.0537;26.3963;25.5147;0.5499;48;34
13;23;0.7171;0.0554;27.5484;25.5147;0.5622;49;35
13;24;0.7064;0.0542;28.6482;25.5147;0.5730;50;36
13;25;0.6958;0.0587;30.8326;25.5147;0.5929;52;37
13;26;0.6853;0.0604;32.0768;25.5147;0.6052;53;38
13;27;0.6751;0.0513;34.7527;25.5147;0.6206;56;39
13;28;0.6649;0.0600;35.8111;25.5147;0.6283;57;40
13;29;0.6649;0.0713;35.8111;25.5147;0.6283;57;40
13;30;0.6550;0.0796;36.9739;25.5147;0.6375;58;41
13;31;0.6451;0.0652;39.5422;25.5147;0.6482;61;42
13;32;0.6355;0.0952;39.8571;25.9230;0.6429;62;43
13;33;0.6259;0.1037;41.7143;25.9230;0.6518;64;44
13;34;0.6165;0.1067;43.1399;25.9230;0.6637;65;45
13;35;0.6073;0.0678;44.7857;25.9230;0.6786;66;46
13;36;0.5982;0.0852;46.0625;25.9230;0.6875;67;47
