puzzle;turn;currtemperature;turntime;currgoalval;currsize;currratio;currcrossings;currlen
60;114;0.4626;0.0435;66.6579;26.9258;0.7490;89;64
60;115;0.4626;0.0566;66.6579;26.9258;0.7490;89;64
60;116;0.4626;0.0476;66.6579;26.9258;0.7490;89;64
60;117;0.4626;0.0364;66.6579;26.9258;0.7490;89;64
60;118;0.4626;0.0483;66.6579;26.9258;0.7490;89;64
60;119;0.4626;0.0383;66.6579;26.9258;0.7490;89;64
60;120;0.4626;0.0325;66.6579;26.9258;0.7490;89;64
60;121;0.4626;0.0730;66.6579;26.9258;0.7490;89;64
60;122;0.4626;0.0515;66.6579;26.9258;0.7490;89;64
60;123;0.4626;0.0426;66.6579;26.9258;0.7490;89;64
60;124;0.4626;0.0484;66.6579;26.9258;0.7490;89;64
60;125;0.4626;0.0481;66.6579;26.9258;0.7490;89;64
60;126;0.4626;0.0468;66.6579;26.9258;0.7490;89;64
60;127;0.4626;0.0603;66.6579;26.9258;0.7490;89;64
60;128;0.4626;0.0696;66.6579;26.9258;0.7490;89;64
60;129;0.4626;0.0520;66.6579;26.9258;0.7490;89;64
60;130;0.4626;0.0531;66.6579;26.9258;0.7490;89;64
60;131;0.4557;0.0477;67.7793;26.9258;0.7531;90;65
60;132;0.4557;0.0442;67.7793;26.9258;0.7531;90;65
60;133;0.4557;0.0693;67.7793;26.9258;0.7531;90;65
60;134;0.4557;0.0439;67.7793;26.9258;0.7531;90;65
60;135;0.4557;0.0458;67.7793;26.9258;0.7531;90;65
60;136;0.4557;0.0402;67.7793;26.9258;0.7531;90;65
60;137;0.4557;0.0387;67.7793;26.9258;0.7531;90;65
60;138;0.4557;0.0314;67.7793;26.9258;0.7531;90;65
60;139;0.4557;0.0765;67.7793;26.9258;0.7531;90;65
60;140;0.4557;0.0416;67.7793;26.9258;0.7531;90;65
60;141;0.4557;0.0464;67.7793;26.9258;0.7531;90;65
60;142;0.4489;0.0670;69.6621;26.9258;0.7655;91;66
60;143;0.4489;0.0488;69.6621;26.9258;0.7655;91;66
60;144;0.4489;0.0469;69.6621;26.9258;0.7655;91;66
60;145;0.4489;0.0494;69.6621;26.9258;0.7655;91;66
60;146;0.4489;0.0766;69.6621;26.9258;0.7655;91;66
60;147;0.4421;0.0581;71.5779;26.9258;0.7697;93;67
60;148;0.4421;0.0606;71.5779;26.9258;0.7697;93;67
60;149;0.4421;0.0685;71.5779;26.9258;0.7697;93;67
60;150;0.4421;0.0449;71.5779;26.9258;0.7697;93;67
60;151;0.4421;0.0562;71.5779;26.9258;0.7697;93;67
60;152;0.4421;0.0556;71.5779;26.9258;0.7697;93;67
60;153;0.4421;0.0601;71.5779;26.9258;0.7697;93;67
60;154;0.4421;0.0463;71.5779;26.9258;0.7697;93;67
60;155;0.4421;0.0328;71.5779;26.9258;0.7697;93;67
60;156;0.4421;0.0387;71.5779;26.9258;0.7697;93;67
60;157;0.4421;0.0730;71.5779;26.9258;0.7697;93;67
60;158;0.4421;0.0650;71.5779;26.9258;0.7697;93;67
60;159;0.4421;0.0516;71.5779;26.9258;0.7697;93;67
60;160;0.4421;0.0542;71.5779;26.9258;0.7697;93;67
60;161;0.4421;0.0445;71.5779;26.9258;0.7697;93;67
60;162;0.4421;0.0656;71.5779;26.9258;0.7697;93;67
60;163;0.4421;0.0584;71.5779;26.9258;0.7697;93;67
60;164;0.4421;0.0634;71.5779;26.9258;0.7697;93;67
60;165;0.4355;0.0626;72.7366;26.9258;0.7738;94;68
60;166;0.4355;0.0403;72.7366;26.9258;0.7738;94;68
60;167;0.4355;0.0451;72.7366;26.9258;0.7738;94;68
60;168;0.4355;0.0570;72.7366;26.9258;0.7738;94;68
60;169;0.4355;0.0384;72.7366;26.9258;0.7738;94;68
60;170;0.4355;0.0461;72.7366;26.9258;0.7738;94;68
60;171;0.4355;0.0457;72.7366;26.9258;0.7738;94;68
60;172;0.4355;0.0638;72.7366;26.9258;0.7738;94;68
60;173;0.4355;0.0389;72.7366;26.9258;0.7738;94;68
60;174;0.4355;0.0439;72.7366;26.9258;0.7738;94;68
60;175;0.4355;0.0537;72.7366;26.9258;0.7738;94;68
60;176;0.4355;0.0681;72.7366;26.9258;0.7738;94;68
60;177;0.4355;0.0888;72.7366;26.9258;0.7738;94;68
60;178;0.4355;0.0611;72.7366;26.9258;0.7738;94;68
60;179;0.4355;0.0417;72.7366;26.9258;0.7738;94;68
60;180;0.4355;0.0395;72.7366;26.9258;0.7738;94;68
60;181;0.4355;0.0458;72.7366;26.9258;0.7738;94;68
60;182;0.4355;0.0448;72.7366;26.9258;0.7738;94;68
60;183;0.4355;0.0786;72.7366;26.9258;0.7738;94;68
60;184;0.4355;0.0805;72.7366;26.9258;0.7738;94;68
60;185;0.4355;0.0607;72.7366;26.9258;0.7738;94;68
61;1;1.0000;0.0075;2.9674;27.1293;0.2283;13;13
61;2;0.9850;0.0091;3.6481;27.1293;0.2432;15;14
61;3;0.9702;0.0112;4.5245;27.1293;0.2514;18;15
61;4;0.9557;0.0118;5.2663;27.1293;0.2772;19;16
61;5;0.9413;0.0109;5.8424;27.1293;0.2921;20;17
61;6;0.9272;0.0120;6.4484;27.1293;0.3071;21;18
61;7;0.9133;0.0140;7.3832;27.1293;0.3356;22;19
61;8;0.8996;0.0185;8.6617;27.1293;0.3465;25;20
61;9;0.8861;0.0129;9.4321;27.1293;0.3628;26;21
61;10;0.8728;0.0145;10.2351;27.1293;0.3791;27;22
61;11;0.8597;0.0139;11.1848;27.1293;0.3995;28;23
61;12;0.8468;0.0147;12.3098;27.1293;0.4103;30;24
61;13;0.8341;0.0157;13.0992;27.1293;0.4226;31;25
61;14;0.8216;0.0133;14.6168;27.1293;0.4429;33;26
61;15;0.8093;0.0201;15.4293;27.1293;0.4538;34;27
61;16;0.7972;0.0210;16.6304;27.1293;0.4620;36;28
61;17;0.7852;0.0200;17.5951;27.1293;0.4755;37;29
61;18;0.7734;0.0239;19.2391;27.1293;0.4810;40;30
61;19;0.7618;0.0179;20.4864;27.1293;0.4878;42;31
61;20;0.7504;0.0274;21.7921;27.1293;0.5068;43;32
61;21;0.7391;0.0384;22.8967;27.1293;0.5204;44;33
61;22;0.7280;0.0255;23.9062;27.1293;0.5312;45;34
61;23;0.7171;0.0331;25.5435;27.1293;0.5435;47;35
61;24;0.7064;0.0298;26.6739;27.1293;0.5557;48;36
61;25;0.6958;0.0286;27.7622;27.1293;0.5666;49;37
61;26;0.6853;0.0339;28.8043;27.1293;0.5761;50;38
61;27;0.6751;0.0385;30.3098;27.1293;0.5829;52;39
61;28;0.6649;0.0327;31.3967;27.1293;0.5924;53;40
61;29;0.6550;0.0358;32.3560;27.1293;0.5992;54;41
61;30;0.6451;0.0367;33.4783;27.1293;0.6087;55;42
61;31;0.6355;0.0289;35.2378;27.1293;0.6182;57;43
61;32;0.6259;0.0599;36.3288;27.1293;0.6264;58;44
61;33;0.6165;0.0339;37.7568;27.1293;0.6399;59;45
61;34;0.6073;0.0319;39.3682;27.1293;0.6454;61;46
61;35;0.5982;0.0416;41.0014;27.1293;0.6508;63;47
61;36;0.5892;0.0402;42.1739;27.1293;0.6590;64;48
61;37;0.5804;0.0356;43.2745;27.1293;0.6658;65;49
61;38;0.5804;0.0342;43.2745;27.1293;0.6658;65;49
61;39;0.5717;0.0654;44.5679;27.1293;0.6753;66;50
61;40;0.5631;0.0416;45.8804;27.1293;0.6848;67;51
61;41;0.5631;0.0417;45.8804;27.1293;0.6848;67;51
61;42;0.5546;0.0515;46.8424;27.1293;0.6889;68;52
61;43;0.5546;0.0412;46.8424;27.1293;0.6889;68;52
61;44;0.5463;0.0323;48.0000;27.1293;0.6957;69;53
61;45;0.5463;0.0371;48.0000;27.1293;0.6957;69;53
61;46;0.5381;0.0455;49.1712;27.1293;0.7024;70;54
61;47;0.5381;0.0281;49.1712;27.1293;0.7024;70;54
61;48;0.5301;0.0312;50.2595;27.1293;0.7079;71;55
61;49;0.5301;0.0415;50.2595;27.1293;0.7079;71;55
61;50;0.5301;0.0610;50.2595;27.1293;0.7079;71;55
61;51;0.5221;0.0512;52.2704;27.1293;0.7160;73;56
61;52;0.5143;0.0447;53.5897;27.1293;0.7242;74;57
61;53;0.5066;0.0513;54.9253;27.1293;0.7323;75;58
61;54;0.4990;0.0612;55.9674;27.1293;0.7364;76;59
61;55;0.4990;0.0414;55.9674;27.1293;0.7364;76;59
61;56;0.4915;0.0297;57.1223;27.1293;0.7418;77;60
61;57;0.4841;0.0371;58.3940;27.1293;0.7486;78;61
61;58;0.4841;0.0707;58.3940;27.1293;0.7486;78;61
61;59;0.4841;0.0307;58.3940;27.1293;0.7486;78;61
61;60;0.4841;0.0352;58.3940;27.1293;0.7486;78;61
61;61;0.4841;0.0416;58.3940;27.1293;0.7486;78;61
61;62;0.4841;0.0519;58.3940;27.1293;0.7486;78;61
61;63;0.4841;0.0450;58.3940;27.1293;0.7486;78;61
61;64;0.4841;0.0560;58.3940;27.1293;0.7486;78;61
61;65;0.4841;0.0288;58.3940;27.1293;0.7486;78;61
61;66;0.4768;0.0408;59.7867;27.1293;0.7568;79;62
61;67;0.4768;0.0657;59.7867;27.1293;0.7568;79;62
61;68;0.4768;0.0587;59.7867;27.1293;0.7568;79;62
61;69;0.4768;0.0364;59.7867;27.1293;0.7568;79;62
61;70;0.4768;0.0415;59.7867;27.1293;0.7568;79;62
61;71;0.4768;0.0487;59.7867;27.1293;0.7568;79;62
61;72;0.4768;0.0400;59.7867;27.1293;0.7568;79;62
61;73;0.4768;0.0488;59.7867;27.1293;0.7568;79;62
61;74;0.4768;0.0367;59.7867;27.1293;0.7568;79;62
61;75;0.4768;0.0469;59.7867;27.1293;0.7568;79;62
61;76;0.4768;0.0411;59.7867;27.1293;0.7568;79;62
61;77;0.4768;0.0596;59.7867;27.1293;0.7568;79;62
61;78;0.4768;0.0433;59.7867;27.1293;0.7568;79;62
61;79;0.4768;0.0462;59.7867;27.1293;0.7568;79;62
61;80;0.4768;0.0439;59.7867;27.1293;0.7568;79;62
61;81;0.4768;0.0589;59.7867;27.1293;0.7568;79;62
61;82;0.4768;0.0599;59.7867;27.1293;0.7568;79;62
61;83;0.4768;0.0448;59.7867;27.1293;0.7568;79;62
61;84;0.4768;0.0471;59.7867;27.1293;0.7568;79;62
61;85;0.4768;0.0737;59.7867;27.1293;0.7568;79;62
61;86;0.4768;0.0639;59.7867;27.1293;0.7568;79;62
62;1;1.0000;0.0105;3.3895;23.8747;0.2421;14;13
62;2;0.9850;0.0105;4.3509;23.8747;0.2719;16;14
62;3;0.9702;0.0134;4.3509;23.8747;0.2719;16;14
62;4;0.9557;0.0104;5.1596;23.8747;0.3035;17;15
62;5;0.9413;0.0126;6.0667;23.8747;0.3193;19;16
62;6;0.9272;0.0123;6.9632;23.8747;0.3316;21;17
62;7;0.9133;0.0122;8.1912;23.8747;0.3561;23;18
62;8;0.8996;0.0171;9.1228;23.8747;0.3649;25;19
62;9;0.8861;0.0158;10.1719;23.8747;0.3912;26;20
62;10;0.8728;0.0154;11.5439;23.8747;0.4123;28;21
62;11;0.8597;0.0141;12.7029;24.2693;0.4380;29;22
62;12;0.8468;0.0172;13.7012;24.2693;0.4567;30;23
62;13;0.8341;0.0175;14.5789;24.2693;0.4703;31;24
62;14;0.8216;0.0184;15.7436;24.2693;0.4771;33;25
62;15;0.8093;0.0229;16.7402;24.2693;0.4924;34;26
62;16;0.7972;0.0152;17.7080;24.2693;0.5059;35;27
62;17;0.7852;0.0215;18.7029;24.2693;0.5195;36;28
62;18;0.7734;0.0225;19.8506;24.2693;0.5365;37;29
62;19;0.7618;0.0236;20.7742;24.2693;0.5467;38;30
62;20;0.7504;0.0297;21.7182;24.2693;0.5569;39;31
62;21;0.7391;0.0216;22.5467;24.2693;0.5637;40;32
62;22;0.7280;0.0249;23.5280;24.2693;0.5739;41;33
62;23;0.7171;0.0244;24.5297;24.2693;0.5840;42;34
62;24;0.7064;0.0251;25.5518;24.2693;0.5942;43;35
62;25;0.6958;0.0384;26.6689;24.2693;0.6061;44;36
62;26;0.6853;0.0257;28.2716;24.2693;0.6146;46;37
62;27;0.6853;0.0275;28.2716;24.2693;0.6146;46;37
62;28;0.6751;0.0279;29.9083;24.2693;0.6231;48;38
62;29;0.6649;0.0305;30.8642;24.2693;0.6299;49;39
62;30;0.6550;0.0394;31.3717;24.6577;0.6151;51;40
62;31;0.6451;0.0288;32.7566;24.6577;0.6299;52;41
62;32;0.6355;0.0227;33.8224;24.6577;0.6382;53;42
62;33;0.6259;0.0290;35.0822;24.6577;0.6497;54;43
62;34;0.6259;0.0305;35.0822;24.6577;0.6497;54;43
62;35;0.6165;0.0513;36.8421;24.6577;0.6579;56;44
62;36;0.6073;0.0328;38.0625;24.6577;0.6678;57;45
62;37;0.5982;0.0295;39.6842;24.6577;0.6842;58;46
62;38;0.5982;0.0354;39.6842;24.6577;0.6842;58;46
62;39;0.5892;0.0307;41.5461;24.6577;0.6924;60;47
62;40;0.5892;0.0484;41.5461;24.6577;0.6924;60;47
62;41;0.5892;0.0351;41.5461;24.6577;0.6924;60;47
62;42;0.5804;0.0355;42.6398;24.6577;0.6990;61;48
62;43;0.5804;0.0497;42.6398;24.6577;0.6990;61;48
62;44;0.5804;0.0321;42.6398;24.6577;0.6990;61;48
62;45;0.5804;0.0354;42.6398;24.6577;0.6990;61;48
62;46;0.5804;0.0343;42.6398;24.6577;0.6990;61;48
62;47;0.5804;0.0442;42.6398;24.6577;0.6990;61;48
62;48;0.5804;0.0233;42.6398;24.6577;0.6990;61;48
62;49;0.5804;0.0342;42.6398;24.6577;0.6990;61;48
62;50;0.5804;0.0274;42.6398;24.6577;0.6990;61;48
62;51;0.5804;0.0274;42.6398;24.6577;0.6990;61;48
62;52;0.5717;0.0305;44.1546;24.6577;0.7122;62;49
62;53;0.5631;0.0588;45.4885;24.6577;0.7220;63;50
62;54;0.5631;0.0322;45.4885;24.6577;0.7220;63;50
62;55;0.5631;0.0408;45.4885;24.6577;0.7220;63;50
62;56;0.5631;0.0338;45.4885;24.6577;0.7220;63;50
62;57;0.5631;0.0379;45.4885;24.6577;0.7220;63;50
62;58;0.5631;0.0371;45.4885;24.6577;0.7220;63;50
62;59;0.5631;0.0216;45.4885;24.6577;0.7220;63;50
62;60;0.5631;0.0305;45.4885;24.6577;0.7220;63;50
62;61;0.5631;0.0435;45.4885;24.6577;0.7220;63;50
62;62;0.5631;0.0368;45.4885;24.6577;0.7220;63;50
62;63;0.5631;0.0298;45.4885;24.6577;0.7220;63;50
62;64;0.5631;0.0376;45.4885;24.6577;0.7220;63;50
62;65;0.5631;0.0495;45.4885;24.6577;0.7220;63;50
62;66;0.5631;0.0291;45.4885;24.6577;0.7220;63;50
62;67;0.5631;0.0326;45.4885;24.6577;0.7220;63;50
62;68;0.5631;0.0312;45.4885;24.6577;0.7220;63;50
62;69;0.5631;0.0304;45.4885;24.6577;0.7220;63;50
62;70;0.5631;0.0372;45.4885;24.6577;0.7220;63;50
62;71;0.5631;0.0316;45.4885;24.6577;0.7220;63;50
62;72;0.5631;0.0465;45.4885;24.6577;0.7220;63;50
62;73;0.5546;0.0289;46.5263;24.6577;0.7270;64;51
62;74;0.5546;0.0449;46.5263;24.6577;0.7270;64;51
62;75;0.5546;0.0433;46.5263;24.6577;0.7270;64;51
62;76;0.5546;0.0353;46.5263;24.6577;0.7270;64;51
62;77;0.5546;0.0311;46.5263;24.6577;0.7270;64;51
62;78;0.5546;0.0277;46.5263;24.6577;0.7270;64;51
62;79;0.5546;0.0524;46.5263;24.6577;0.7270;64;51
62;80;0.5546;0.0346;46.5263;24.6577;0.7270;64;51
62;81;0.5546;0.0368;46.5263;24.6577;0.7270;64;51
62;82;0.5463;0.0332;47.8947;24.6577;0.7368;65;52
62;83;0.5463;0.0570;47.8947;24.6577;0.7368;65;52
62;84;0.5463;0.0496;47.8947;24.6577;0.7368;65;52
62;85;0.5381;0.0372;50.7763;24.6577;0.7467;68;53
62;86;0.5381;0.0414;50.7763;24.6577;0.7467;68;53
62;87;0.5381;0.0580;50.7763;24.6577;0.7467;68;53
62;88;0.5381;0.0320;50.7763;24.6577;0.7467;68;53
62;89;0.5381;0.0310;50.7763;24.6577;0.7467;68;53
62;90;0.5381;0.0351;50.7763;24.6577;0.7467;68;53
62;91;0.5381;0.0429;50.7763;24.6577;0.7467;68;53
62;92;0.5381;0.0335;50.7763;24.6577;0.7467;68;53
62;93;0.5381;0.0515;50.7763;24.6577;0.7467;68;53
62;94;0.5381;0.0343;50.7763;24.6577;0.7467;68;53
62;95;0.5381;0.0295;50.7763;24.6577;0.7467;68;53
62;96;0.5381;0.0326;50.7763;24.6577;0.7467;68;53
62;97;0.5381;0.0476;50.7763;24.6577;0.7467;68;53
62;98;0.5381;0.0305;50.7763;24.6577;0.7467;68;53
62;99;0.5381;0.0315;50.7763;24.6577;0.7467;68;53
62;100;0.5301;0.0322;52.0905;24.6577;0.7549;69;54
62;101;0.5301;0.0414;52.0905;24.6577;0.7549;69;54
62;102;0.5301;0.0337;52.0905;24.6577;0.7549;69;54
62;103;0.5301;0.0341;52.0905;24.6577;0.7549;69;54
62;104;0.5301;0.0514;52.0905;24.6577;0.7549;69;54
62;105;0.5301;0.0413;52.0905;24.6577;0.7549;69;54
62;106;0.5301;0.0317;52.0905;24.6577;0.7549;69;54
62;107;0.5301;0.0439;52.0905;24.6577;0.7549;69;54
62;108;0.5301;0.0287;52.0905;24.6577;0.7549;69;54
62;109;0.5301;0.0313;52.0905;24.6577;0.7549;69;54
62;110;0.5301;0.0388;52.0905;24.6577;0.7549;69;54
62;111;0.5301;0.0409;52.0905;24.6577;0.7549;69;54
62;112;0.5301;0.0311;52.0905;24.6577;0.7549;69;54
62;113;0.5301;0.0344;52.0905;24.6577;0.7549;69;54
62;114;0.5301;0.0349;52.0905;24.6577;0.7549;69;54
62;115;0.5301;0.0379;52.0905;24.6577;0.7549;69;54
62;116;0.5301;0.0607;52.0905;24.6577;0.7549;69;54
62;117;0.5301;0.0360;52.0905;24.6577;0.7549;69;54
62;118;0.5301;0.0382;52.0905;24.6577;0.7549;69;54
62;119;0.5301;0.0344;52.0905;24.6577;0.7549;69;54
62;120;0.5301;0.0342;52.0905;24.6577;0.7549;69;54
63;1;1.0000;0.0087;3.3399;22.4944;0.2569;13;13
63;2;0.9850;0.0086;4.1206;22.4944;0.2747;15;14
63;3;0.9702;0.0090;4.8696;22.4944;0.3043;16;15
63;4;0.9557;0.0111;5.5099;22.4944;0.3241;17;16
63;5;0.9413;0.0121;6.3834;22.4944;0.3360;19;17
63;6;0.9272;0.0128;7.1542;22.4944;0.3577;20;18
63;7;0.9133;0.0163;7.9269;22.4944;0.3775;21;19
63;8;0.8996;0.0152;8.9091;22.4944;0.3874;23;20
63;9;0.8861;0.0146;10.0791;22.4944;0.4032;25;21
63;10;0.8728;0.0143;11.0988;22.4944;0.4269;26;22
63;11;0.8597;0.0145;12.0593;22.4944;0.4466;27;23
63;12;0.8468;0.0173;13.3538;22.4944;0.4605;29;24
63;13;0.8341;0.0176;14.2292;22.4944;0.4743;30;25
63;14;0.8216;0.0178;15.1324;22.4944;0.4881;31;26
63;15;0.8093;0.0162;16.4348;22.4944;0.4980;33;27
63;16;0.7972;0.0180;17.4032;22.4944;0.5119;34;28
63;17;0.7852;0.0150;18.3300;22.4944;0.5237;35;29
63;18;0.7734;0.0187;19.3518;22.4944;0.5375;36;30
63;19;0.7618;0.0240;20.4012;22.4944;0.5514;37;31
63;20;0.7504;0.0216;21.9664;22.4944;0.5632;39;32
63;21;0.7391;0.0198;23.0830;22.4944;0.5771;40;33
63;22;0.7280;0.0201;24.7352;22.4944;0.5889;42;34
63;23;0.7171;0.0269;25.9190;22.4944;0.6028;43;35
63;24;0.7064;0.0233;27.0435;22.4944;0.6146;44;36
63;25;0.6958;0.0226;28.1917;22.4944;0.6265;45;37
63;26;0.6958;0.0240;28.1917;22.4944;0.6265;45;37
63;27;0.6853;0.0213;30.4506;22.4944;0.6344;48;38
63;28;0.6751;0.0316;31.4723;22.4944;0.6423;49;39
63;29;0.6751;0.0227;31.4723;22.4944;0.6423;49;39
63;30;0.6751;0.0242;31.4723;22.4944;0.6423;49;39
63;31;0.6649;0.0249;32.1648;22.9783;0.6307;51;40
63;32;0.6649;0.0229;32.1648;22.9783;0.6307;51;40
63;33;0.6550;0.0252;34.0284;22.9783;0.6420;53;41
63;34;0.6451;0.0205;35.8333;22.9783;0.6515;55;42
63;35;0.6355;0.0279;37.3333;22.9783;0.6667;56;43
63;36;0.6355;0.0301;37.3333;22.9783;0.6667;56;43
63;37;0.6355;0.0291;37.3333;22.9783;0.6667;56;43
63;38;0.6259;0.0195;39.2159;22.9783;0.6761;58;44
63;39;0.6259;0.0243;39.2159;22.9783;0.6761;58;44
63;40;0.6259;0.0336;39.2159;22.9783;0.6761;58;44
63;41;0.6259;0.0343;39.2159;22.9783;0.6761;58;44
63;42;0.6259;0.0259;39.2159;22.9783;0.6761;58;44
63;43;0.6259;0.0329;39.2159;22.9783;0.6761;58;44
63;44;0.6259;0.0282;39.2159;22.9783;0.6761;58;44
63;45;0.6259;0.0269;39.2159;22.9783;0.6761;58;44
63;46;0.6259;0.0342;39.2159;22.9783;0.6761;58;44
63;47;0.6259;0.0203;39.2159;22.9783;0.6761;58;44
63;48;0.6259;0.0215;39.2159;22.9783;0.6761;58;44
63;49;0.6259;0.0244;39.2159;22.9783;0.6761;58;44
63;50;0.6165;0.0328;40.7860;22.9783;0.6913;59;45
63;51;0.6165;0.0235;40.7860;22.9783;0.6913;59;45
63;52;0.6165;0.0218;40.7860;22.9783;0.6913;59;45
63;53;0.6165;0.0232;40.7860;22.9783;0.6913;59;45
63;54;0.6165;0.0301;40.7860;22.9783;0.6913;59;45
63;55;0.6165;0.0278;40.7860;22.9783;0.6913;59;45
63;56;0.6073;0.0258;42.9773;22.9783;0.7045;61;46
63;57;0.5982;0.0296;44.2689;22.9783;0.7140;62;47
63;58;0.5892;0.0326;45.6989;22.9783;0.7254;63;48
63;59;0.5892;0.0392;45.6989;22.9783;0.7254;63;48
63;60;0.5804;0.0395;46.9091;22.9783;0.7330;64;49
63;61;0.5804;0.0291;46.9091;22.9783;0.7330;64;49
63;62;0.5804;0.0265;46.9091;22.9783;0.7330;64;49
63;63;0.5804;0.0348;46.9091;22.9783;0.7330;64;49
63;64;0.5804;0.0351;46.9091;22.9783;0.7330;64;49
63;65;0.5804;0.0345;46.9091;22.9783;0.7330;64;49
63;66;0.5804;0.0296;46.9091;22.9783;0.7330;64;49
63;67;0.5804;0.0427;46.9091;22.9783;0.7330;64;49
63;68;0.5804;0.0213;46.9091;22.9783;0.7330;64;49
63;69;0.5804;0.0276;46.9091;22.9783;0.7330;64;49
63;70;0.5804;0.0321;46.9091;22.9783;0.7330;64;49
63;71;0.5804;0.0338;46.9091;22.9783;0.7330;64;49
63;72;0.5804;0.0310;46.9091;22.9783;0.7330;64;49
63;73;0.5804;0.0291;46.9091;22.9783;0.7330;64;49
63;74;0.5804;0.0294;46.9091;22.9783;0.7330;64;49
63;75;0.5804;0.0285;46.9091;22.9783;0.7330;64;49
63;76;0.5804;0.0202;46.9091;22.9783;0.7330;64;49
63;77;0.5804;0.0331;46.9091;22.9783;0.7330;64;49
63;78;0.5804;0.0286;46.9091;22.9783;0.7330;64;49
63;79;0.5804;0.0250;46.9091;22.9783;0.7330;64;49
63;80;0.5804;0.0357;46.9091;22.9783;0.7330;64;49
64;1;1.0000;0.0087;2.8939;23.9792;0.2226;13;13
64;2;0.9850;0.0095;3.5791;23.9792;0.2557;14;14
64;3;0.9702;0.0118;4.4243;23.9792;0.2765;16;15
64;4;0.9557;0.0107;5.2904;23.9792;0.2939;18;16
64;5;0.9413;0.0107;5.2904;23.9792;0.2939;18;16
64;6;0.9272;0.0129;6.1217;23.9792;0.3061;20;17
64;7;0.9133;0.0128;6.9082;24.9199;0.3140;22;18
64;8;0.9133;0.0136;6.9082;24.9199;0.3140;22;18
64;9;0.9133;0.0123;6.9082;24.9199;0.3140;22;18
64;10;0.9133;0.0115;6.9082;24.9199;0.3140;22;18
64;11;0.9133;0.0148;6.9082;24.9199;0.3140;22;18
64;12;0.9133;0.0122;6.9082;24.9199;0.3140;22;18
64;13;0.9133;0.0134;6.9082;24.9199;0.3140;22;18
64;14;0.9133;0.0133;6.9082;24.9199;0.3140;22;18
64;15;0.9133;0.0139;6.9082;24.9199;0.3140;22;18
64;16;0.9133;0.0128;6.9082;24.9199;0.3140;22;18
64;17;0.9133;0.0137;6.9082;24.9199;0.3140;22;18
64;18;0.9133;0.0158;6.9082;24.9199;0.3140;22;18
64;19;0.9133;0.0159;6.9082;24.9199;0.3140;22;18
64;20;0.9133;0.0106;6.9082;24.9199;0.3140;22;18
64;21;0.9133;0.0100;6.9082;24.9199;0.3140;22;18
64;22;0.9133;0.0113;6.9082;24.9199;0.3140;22;18
64;23;0.9133;0.0168;6.9082;24.9199;0.3140;22;18
64;24;0.9133;0.0125;6.9082;24.9199;0.3140;22;18
64;25;0.9133;0.0124;6.9082;24.9199;0.3140;22;18
64;26;0.9133;0.0129;6.9082;24.9199;0.3140;22;18
64;27;0.9133;0.0134;6.9082;24.9199;0.3140;22;18
65;1;1.0000;0.0074;2.9586;24.0832;0.2276;13;13
65;2;0.9850;0.0089;2.9586;24.0832;0.2276;13;13
65;3;0.9702;0.0080;3.4759;24.0832;0.2483;14;14
65;4;0.9557;0.0082;4.2672;24.0832;0.2845;15;15
65;5;0.9413;0.0083;4.8552;24.0832;0.3034;16;16
65;6;0.9272;0.0088;5.6569;24.0832;0.3328;17;17
65;7;0.9133;0.0096;6.6172;24.0832;0.3483;19;18
65;8;0.8996;0.0100;7.3103;24.0832;0.3655;20;19
65;9;0.8861;0.0135;8.3448;24.0832;0.3793;22;20
65;10;0.8728;0.0124;9.3931;24.0832;0.3914;24;21
65;11;0.8597;0.0122;10.1293;24.0832;0.4052;25;22
65;12;0.8468;0.0133;11.0276;24.0832;0.4241;26;23
65;13;0.8341;0.0169;11.9638;24.0832;0.4431;27;24
65;14;0.8216;0.0131;12.8414;24.0832;0.4586;28;25
65;15;0.8093;0.0149;13.8500;24.0832;0.4776;29;26
65;16;0.7972;0.0139;14.8966;24.0832;0.4966;30;27
65;17;0.7852;0.0143;16.1655;24.0832;0.5052;32;28
65;18;0.7734;0.0166;17.1828;24.0832;0.5207;33;29
65;19;0.7618;0.0173;18.5259;24.0832;0.5293;35;30
65;20;0.7504;0.0188;19.9672;24.0832;0.5397;37;31
65;21;0.7391;0.0148;21.8621;24.0832;0.5466;40;32
65;22;0.7280;0.0226;23.0448;24.0832;0.5621;41;33
65;23;0.7171;0.0193;24.1138;24.0832;0.5741;42;34
65;24;0.7064;0.0208;25.7172;24.0832;0.5845;44;35
65;25;0.6958;0.0167;26.9224;24.0832;0.5983;45;36
65;26;0.6853;0.0181;28.1552;24.0832;0.6121;46;37
65;27;0.6751;0.0273;29.2534;24.0832;0.6224;47;38
65;28;0.6649;0.0333;30.3724;24.0832;0.6328;48;39
65;29;0.6550;0.0236;31.6810;24.0832;0.6466;49;40
65;30;0.6451;0.0202;32.7586;24.0832;0.6552;50;41
65;31;0.6355;0.0256;34.0293;24.0832;0.6672;51;42
65;32;0.6355;0.0271;34.0293;24.0832;0.6672;51;42
65;33;0.6355;0.0323;34.0293;24.0832;0.6672;51;42
65;34;0.6259;0.0283;35.6379;24.0832;0.6724;53;43
65;35;0.6165;0.0350;36.9621;24.0832;0.6845;54;44
65;36;0.6073;0.0289;38.1207;24.0832;0.6931;55;45
65;37;0.5982;0.0321;38.4750;24.4949;0.6750;57;46
